OscarRodridecas;2017-08-01 20:00;0;0;"No a @vertiseguros . Una vergüenza de trato y de seguro. No quiero nada de ellos y con ellos. NOVERTI.";;@vertiseguros;;"892445021772943360";https://twitter.com/OscarRodridecas/status/892445021772943360
pablolegeren;2017-08-05 19:30;0;3;"Gran profesionalidad y amabilidad de las grúas de @vertiseguros y @MAPFRE_ES en Gijón. Gracias por ayudar!!!!";;@vertiseguros @MAPFRE_ES;;"893887023685263362";https://twitter.com/pablolegeren/status/893887023685263362
pablolegeren;2017-08-05 20:05;0;1;"En ello estamos pero hasta el 18 no llega...";;;;"893895716220882945";https://twitter.com/pablolegeren/status/893895716220882945
pedro2hc;2017-08-04 14:34;0;1;"Un chispazo es lo que ha quemado mi diferencial, el cuadro eléctrico y la pared y no queréis saber nada.";;;;"893450155105677312";https://twitter.com/pedro2hc/status/893450155105677312
pedro2hc;2017-08-04 14:36;0;1;"Decís que no tengo contratado la ampliación de daños eléctricos. Que la gente sepa que el seguro de Hogar M, no cubre ningún daño eléctrico";;;;"893450594966437889";https://twitter.com/pedro2hc/status/893450594966437889
pedro2hc;2017-08-04 14:40;0;1;"Aunque se produzca incendio con llama Verti mantiene que se produce un incendio sin llama y se exime de solucionar siniestro #vertiseguros";;;#vertiseguros;"893451514492198913";https://twitter.com/pedro2hc/status/893451514492198913
pedro2hc;2017-08-04 15:12;0;0;"E0024236. Esperando desde el 30-7 sin electricidad. Ayer, tras tres negativas por su parte, lo solucionamos por nuestros medios";;;;"893459602129465344";https://twitter.com/pedro2hc/status/893459602129465344
pedro2hc;2017-08-04 15:13;0;0;"70 € nos ha costado a nosotros y 5 clientes menos a vosotros. Pero todavía estoy esperando que os hagáis cargo de los daños por humo.";;;;"893459992350789633";https://twitter.com/pedro2hc/status/893459992350789633
pedro2hc;2017-08-04 15:18;0;0;"Que se han producido en la pared a los que tenemos derecho según el artículo 23.1 b del contrato. Decidme también que no os hacéis cargo.";;;;"893461023381913601";https://twitter.com/pedro2hc/status/893461023381913601
pedro2hc;2017-08-07 23:48;0;0;"Ese es el número de siniestro o incidencia que nos facilitaron";;;;"894676654882213891";https://twitter.com/pedro2hc/status/894676654882213891
pedro2hc;2017-08-08 07:57;0;0;"DNI 74247287K";;;;"894799777510170625";https://twitter.com/pedro2hc/status/894799777510170625
pedro2hc;2017-08-08 16:29;0;0;"Si. Gracias. Van a mandar, ahora, un perito que va a tardar un máximo de 25 días.";;;;"894928483398406148";https://twitter.com/pedro2hc/status/894928483398406148
pedro2hc;2017-08-09 12:26;0;0;"Perfecto. Se acaba de ir el perito de casa y confirma lo que nosotros estábamos diciendo que se produjo un cortocircuito con llama que";;;;"895229715702718464";https://twitter.com/pedro2hc/status/895229715702718464
pedro2hc;2017-08-09 12:31;0;0;"quemó el propio diferencial, la caja del cuadro y la pared. Quedamos a la espera de que @vertiseguros falle a nuestro favor según póliza.";;@vertiseguros;;"895230927697260549";https://twitter.com/pedro2hc/status/895230927697260549
pedroserranot;2017-08-18 10:36;1;2;"Desconectando del trabajo... @NoemiGarGon @vertiseguros @beeva_es pic.twitter.com/2HdVg6hJQo";;@NoemiGarGon @vertiseguros @beeva_es;;"898463541992316928";https://twitter.com/pedroserranot/status/898463541992316928
rafaparadela;2017-08-10 13:23;1;0;"Me han subido la póliza un 40% y sin dar un solo parte... jajaja adios @vertiseguros";;@vertiseguros;;"895606486994272257";https://twitter.com/rafaparadela/status/895606486994272257
