username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
JuanPabloNorena|2014-07-03 01:30|0|0|"@ale6alon Guapa guapa la promocion del año de Verti ! Jajaja no hombre... Pues si, intentare ahorrar, no soy muy bueno pero lo intentare jaja"||@ale6alon||"484479295130468352"|https://twitter.com/JuanPabloNorena/status/484479295130468352
WokaDGE|2014-06-20 23:37|0|1|"en el canal cuatro estan echando un peliculon pero bamos bueno bueno como la garantia de verti"||||"480102281376186368"|https://twitter.com/WokaDGE/status/480102281376186368
SoyHitzi|2014-06-16 19:55|0|0|"verti el mas bueno <3"||||"478596692791418880"|https://twitter.com/SoyHitzi/status/478596692791418880
ponzonha|2014-06-16 10:17|1|0|"Alguno de vosotros tiene experiencia con los seguros de Verti para el coche? Me sale un precio demasiado bueno ..."||||"478451314767462400"|https://twitter.com/ponzonha/status/478451314767462400
_raurme97|2014-06-15 13:11|0|0|"Para bueno bueno los seguros verti !"||||"478132789184036864"|https://twitter.com/_raurme97/status/478132789184036864
Irene_vdf|2014-06-12 23:17|1|0|"@Naverita13 @ines_vdf oins que mona :')) a tii tamen se te vai a ital de meenus.. ;( pero bueno iremus a verti en algun cambiu de clasi !!"||@Naverita13 @ines_vdf||"477198131277611008"|https://twitter.com/Irene_vdf/status/477198131277611008
PuebloAnonymous|2014-05-24 15:41|0|0|"he #MUNDO #EXPLOTA #PLISs PQ el cd de pedro zuares verti de 15 soles esta bueno pero no estan mis otros temas favoritos, saque la 2da parte."|||#MUNDO #EXPLOTA #PLISs|"470197962358792192"|https://twitter.com/PuebloAnonymous/status/470197962358792192
10_Mariadelmar|2014-05-11 20:37|1|1|"@cristinaavt @OlgaaLC alaa.. bueno nosotras te esperamos verti jaja esto queda aquí..asique prometido ajaja"||@cristinaavt @OlgaaLC||"465561230565187584"|https://twitter.com/10_Mariadelmar/status/465561230565187584
esther_garci96|2014-05-08 15:43|0|0|"-Cariño te parezco guapa? + Bueno ...pues mira...pa guapa guapa la oferta aseguradora de Vertí ."||||"464400261239566336"|https://twitter.com/esther_garci96/status/464400261239566336
crisggcia|2014-04-02 22:16|0|0|"Bueno bueno el anuncio este de " verti " es el anuncio que me faltaba por ver, asi va el pais."||||"451453073165389825"|https://twitter.com/crisggcia/status/451453073165389825
aimfri|2014-03-24 14:07|0|0|"Seguro coche pinton verti : 3 años para que te pinten el coche? Bueno , no es motivo para contratar... http:// bit.ly/1jvo8CI #autosaimfri"|||#autosaimfri|"448083722915434496"|https://twitter.com/aimfri/status/448083722915434496
o_verti|2014-03-14 10:55|0|0|"a que llevaria a la ruina si no haces caso o sepas escuhar, bueno otro ultimo Lobo nunca confundas odio como el opuesto de amor suena....."||||"444411397200297984"|https://twitter.com/o_verti/status/444411397200297984
yonaiker40|2014-03-07 01:50|0|0|"Tengo Esas Ganas De Verti y Estar Contigo *-* No Me Las Quita Nadien... Bueno Solo Tu"||||"441737648919425025"|https://twitter.com/yonaiker40/status/441737648919425025
AnabelaToledo|2014-03-04 03:35|0|0|"Ah ya comenso yo le dije antes le al vertí el no hizo caso cayo en el abismo y bueno que se va hacer"||||"440676841838231552"|https://twitter.com/AnabelaToledo/status/440676841838231552
aircarrillo|2014-02-27 04:11|0|0|"Y el Verti de Vallejo estuvo súper bueno ."||||"438873876651454464"|https://twitter.com/aircarrillo/status/438873876651454464
nuriaaben|2014-01-29 14:47|1|0|"Con @ManyaraC . En el burger e tenido un pekeño acidente verti la cocacola encima de tooo jeje k bueno la cocacola esta maldita dos vrtidas"||@ManyaraC||"428524784021151744"|https://twitter.com/nuriaaben/status/428524784021151744
