username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
osjica80|2016-09-20 22:28|2|1|"@vertiseguros son unos mentirosos, incompetentes, no se hacen cargo de sus siniestros, así desde febrero. No os hagáis ningún seguro VERTI"||@vertiseguros||"778329969709768705"|https://twitter.com/osjica80/status/778329969709768705
kioler81|2016-09-15 16:16|0|0|"@YouTube teniais que aprender lo que es un seguro serio o no. #UtilizaLaCabeza y no contrates con verti"||@YouTube|#UtilizaLaCabeza|"776424448916393984"|https://twitter.com/kioler81/status/776424448916393984
vertiseguros|2016-09-12 15:01|2|0|"En Verti hay un Seguro de Hogar con coberturas pensadas para ti. #UtilizaLaCabeza aquí: http:// bit.ly/2cQRh3s pic.twitter.com/rNpQtO37SB"|||#UtilizaLaCabeza|"775318346254417921"|https://twitter.com/vertiseguros/status/775318346254417921
madrealacarrera|2016-09-07 08:39|0|0|"@vertiseguros Verti incumple las cláusulas de su seguro ¿ seguro para gente despierta? más bien nos consideran lo contrario."||@vertiseguros||"773410373798072320"|https://twitter.com/madrealacarrera/status/773410373798072320
Insofista|2016-09-06 16:28|0|0|"@vertiseguros Y es que Verti no es un seguro Lowcost, es un seguro Outlet."||@vertiseguros||"773165921150066688"|https://twitter.com/Insofista/status/773165921150066688
Insofista|2016-09-06 13:50|0|0|"@vertiseguros Espero que la gente tenga en cuenta esta información antes de contratar un seguro con Verti . Es barato sobre todo en servicio"||@vertiseguros||"773126308872200192"|https://twitter.com/Insofista/status/773126308872200192
rgarcia76|2016-08-31 16:38|0|0|"son Lo peor, yo ya no renuevo el seguro de la casa con ellos. Prueba verti funcionan genial y es mapfre"||||"770994076321808384"|https://twitter.com/rgarcia76/status/770994076321808384
espartopalma|2016-08-30 12:50|0|0|"@vertiseguros compañía falsa de seguros no hay seguro quien haga un seguro verti que se cambie no existe"||@vertiseguros||"770574477797318657"|https://twitter.com/espartopalma/status/770574477797318657
Alberto___78|2016-08-24 20:08|0|0|"@Sofiura @martaruiz66 q si patatín q ´si patatán..pero¿a q hora dais el anuncio d publi q m gusta?el d el seguro d MORTO de MARTA d Verti ?"||@Sofiura @martaruiz66||"768510304036786176"|https://twitter.com/Alberto___78/status/768510304036786176
vertiseguros|2016-08-22 12:48|0|0|"En Verti hemos creado el Seguro de Hogar para Inquilinos. #UtilizaLaCabeza aquí: http:// bit.ly/29iQQZ9 pic.twitter.com/MYFPn0nFJx"|||#UtilizaLaCabeza|"767674777582596096"|https://twitter.com/vertiseguros/status/767674777582596096
morilesarroyo|2016-08-12 14:22|0|0|"V @verti este seguro no se lo aconsejo a ninguno es dinero tirado"||@verti||"764074469530873857"|https://twitter.com/morilesarroyo/status/764074469530873857
Xosevs|2016-08-11 00:36|2|3|"Infame la asistencia del #racc horas esperando al telefono, cargos de asaltante y te dejan tirado, seguro que mejor #verti #allianz #zurich"|||#racc #verti #allianz #zurich|"763504398463098885"|https://twitter.com/Xosevs/status/763504398463098885
morilesarroyo|2016-08-06 08:11|1|0|"@vertiseguros el que tiene un seguro en verti es como tiene un tío en grana ni tiene seguro ni tío ni na"||@vertiseguros||"761806785342763008"|https://twitter.com/morilesarroyo/status/761806785342763008
vertiseguros|2016-08-03 13:20|0|0|"Si prefieres un seguro de moto sin asistencia, en Verti no te obligamos. #UtilizaLaCabeza : http:// bit.ly/29OjtOF pic.twitter.com/hLs0Kf5PbB"|||#UtilizaLaCabeza|"760797376831291396"|https://twitter.com/vertiseguros/status/760797376831291396
CarlosJG|2016-08-02 20:30|0|0|"Jamás firmaría yo un seguro con Verti"||||"760543352584597504"|https://twitter.com/CarlosJG/status/760543352584597504
CarlosJG|2016-08-02 13:27|13|2|"Un familiar tiene seguro todo riesgo con @vertiseguros , le rajan las ruedas y no se lo cubre. Qué clase de todo riesgo tenéis, Verti ? RT"||@vertiseguros||"760436948464992256"|https://twitter.com/CarlosJG/status/760436948464992256
morilesarroyo|2016-07-25 14:20|0|0|"@verti es un desastre seguro verti grupo mapfre para ganar más dinero"||@verti||"757551030229950465"|https://twitter.com/morilesarroyo/status/757551030229950465
manuelarrufat|2016-07-21 20:21|0|0|"Muy defraudado con el seguro de mi coche con @verti . Me acabo de dar de baja. No lo contrates. Te arrepentirás"||@verti||"756192356538388480"|https://twitter.com/manuelarrufat/status/756192356538388480
vertiseguros|2016-07-20 14:12|1|0|"¿Sabes que en Verti tienes 3 pólizas de seguro de hogar para elegir? #UtilizaLaCabeza aquí: http:// buff.ly/29lvqeb pic.twitter.com/ybQKz92TmF"|||#UtilizaLaCabeza|"755737072850329600"|https://twitter.com/vertiseguros/status/755737072850329600
morilesarroyo|2016-07-20 10:27|0|0|"@vertiseguros El refrán lo dice bien claro el tiene un seguro en Vertí es igual que tener un tío en grana que ni tienes seguro ni tío"||@vertiseguros||"755680582231789568"|https://twitter.com/morilesarroyo/status/755680582231789568
