username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
pablose96|2014-04-10 04:05|0|0|"Vertí una lágrima porque te estoy extrañando aún estoy bien para sonreír"||||"454077694398201856"|https://twitter.com/pablose96/status/454077694398201856
_IbaezLuis|2014-04-10 03:26|0|0|"Vertí una lágrima porque te estoy extrañando pero aún estoy bien para sonreír."||||"454067908642361346"|https://twitter.com/_IbaezLuis/status/454067908642361346
Kcyoestoyreduro|2014-04-10 00:24|0|0|"Vertí una lágrima porque te estoy extrañando, Aún estoy bien para sonreír.."||||"454022117001269249"|https://twitter.com/Kcyoestoyreduro/status/454022117001269249
MGuaaadalupe|2014-04-09 03:21|1|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír"||||"453704296719478786"|https://twitter.com/MGuaaadalupe/status/453704296719478786
sdfjbvifhkn|2014-04-09 00:02|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír Chica, ahora pienso en tí todos los días https://www. youtube.com/watch?v=ByN-vj bDQNk …"||||"453654241500856320"|https://twitter.com/sdfjbvifhkn/status/453654241500856320
FioreMonsalve|2014-04-08 22:55|0|0|"Vertí una lágrima porque te estoy extrañando,aún estoy bien para sonreír (8)"||||"453637227860328449"|https://twitter.com/FioreMonsalve/status/453637227860328449
SalomeAyelen|2014-04-08 22:23|0|1|"Vertí una lágrima porque te estoy extrañando . Aún estoy bien para sonreír chica, ahora pienso en ti todos los días . ."||||"453629099878383616"|https://twitter.com/SalomeAyelen/status/453629099878383616
AyeGeloz|2014-04-08 03:07|0|1|"" @faati_hernandez : Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír.""||@faati_hernandez||"453338193916858368"|https://twitter.com/AyeGeloz/status/453338193916858368
faati_hernandez|2014-04-08 03:05|0|0|"Vertí una lágrima porque te estoy extrañando Aún estoy bien para sonreír."||||"453337732442759168"|https://twitter.com/faati_hernandez/status/453337732442759168
ShoElvin|2014-04-07 17:11|0|0|"Vertí una lágrima porque te estoy extrañando, aún estoy bien para sonreír."||||"453188239151861760"|https://twitter.com/ShoElvin/status/453188239151861760
