username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
paucazorla|2011-04-26 22:08|0|0|"Alucino, justo tras el gol, el reproductor de cope.es se para y me mete una publi de Verti . Me he perdido la narración. Muy mal ! @tjcope"||@tjcope||"62971437513846784"|https://twitter.com/paucazorla/status/62971437513846784
ReginaMacedo_|2011-04-23 06:04|0|0|"essa paula fernandes se verti muito mal hein? (@ReginaFMacedo live on http://twitcam.com/4mmef)"||@ReginaFMacedo||"61641505336594432"|https://twitter.com/ReginaMacedo_/status/61641505336594432
alijmz|2011-04-20 05:47|1|0|"@danymanzana aah que mal ..pero tu tranqui..DALAY jeje y si estuvo di-di verti -tidoo la pe-pelicula xD jaja"||@danymanzana||"60550231892299776"|https://twitter.com/alijmz/status/60550231892299776
sergio_cule|2011-03-29 12:40|0|0|"Primera parte del anuncio de Verti ... mal rollito..."||||"52681521311645696"|https://twitter.com/sergio_cule/status/52681521311645696
TeresaSendin|2011-03-24 10:43|0|0|"Mira hoy por lo menos empiezo el dia muriéndose de risa! Ayer digo q el anuncio de Verti es un poco malo pero q la musica no esta mal (cont)"||||"50855183055458304"|https://twitter.com/TeresaSendin/status/50855183055458304
DannaBia|2011-03-23 21:45|0|0|"El anuncio de Verti otra vez noooooo, que me da mal royo cuando están dormidos y además se me pega la canción >.<"||||"50659557202079744"|https://twitter.com/DannaBia/status/50659557202079744
victorduerto|2011-03-18 13:17|0|0|"Os habeis dado cuenta del parecido del logo de Verti , la aseguradora que ahora da tanto mal , con el de Cingular? http://bit.ly/gexJA9"||||"48719780785557504"|https://twitter.com/victorduerto/status/48719780785557504
uncientovolando|2011-03-15 22:11|0|0|"Siguiendo con jingles, el de verti seguros está entre lo que mola y el mal royo total..."||||"47766973077139457"|https://twitter.com/uncientovolando/status/47766973077139457
LeonheartTribal|2011-03-09 19:24|0|0|"Que mal rollo me da el anuncio de @verti ..."||@verti||"45550599240028161"|https://twitter.com/LeonheartTribal/status/45550599240028161
danibarranquero|2011-03-08 00:57|2|1|"A modo de buenas noches, vídeo de un anuncio ( Verti ) que dará mucho que hablar, para bien o para mal http://youtu.be/d1To0_K2TKc ¡Pegadiza!"||||"44909605683339264"|https://twitter.com/danibarranquero/status/44909605683339264
laisecunha|2011-02-11 00:28|0|0|"Essas pessoas que me interpretam mal ... u.ú @verti _si"||@verti||"35842451222691840"|https://twitter.com/laisecunha/status/35842451222691840
DarinaSilver|2011-02-01 01:00|0|0|"Wow, vertí refresco en mi taza de café... El sprite con sabor a cafeína no está mal . #okno"|||#okno|"32226751765549057"|https://twitter.com/DarinaSilver/status/32226751765549057
BritneyCandies|2011-01-16 21:15|0|0|"@ItsVertiBitch jaa.,....die werden sonst ganz traurig xD Sag mal ,wie ist eigentlich dein echter name? Verti ..das sagt mir nich so viel :P"||@ItsVertiBitch||"26734256449396736"|https://twitter.com/BritneyCandies/status/26734256449396736
Vale_Garcia|2010-12-23 01:05|0|0|"RT @fantaguayaba : Las caricaturas son un mal ejemplo p/los niños, yo una vz vertí desechos radioactivos sobre un montón d pobres tortuguitas"||@fantaguayaba||"17732386800271360"|https://twitter.com/Vale_Garcia/status/17732386800271360
Abo_Gabo|2010-12-23 01:02|0|0|"RT @fantaguayaba caricatura mal ej pa niños una vez vertí desechosradioactivos sobre montón d tortugas> Excitado x las Ninja Turtles? #freak"||@fantaguayaba|#freak|"17731625286635520"|https://twitter.com/Abo_Gabo/status/17731625286635520
DorisdlaVirgen|2010-10-02 15:18|0|0|"@garciaflamenco jugar a la cocina con la sopa de frijoles y me la vertí encima, menos mal que ya estaba fria"||@garciaflamenco||"26173182910"|https://twitter.com/DorisdlaVirgen/status/26173182910
LoucaDeMente|2010-09-28 04:56|0|0|"@lordemacaco Sério? E todas as lágrimas que verti ? foram em vão? kkkkkkkBom... Menos mal ! Era ficção né?kkkkkkkkkkkkkk Amore... voo dormir"||@lordemacaco||"25749376869"|https://twitter.com/LoucaDeMente/status/25749376869
alojozinha|2010-08-24 21:33|0|0|"serio, passei mal depois de almoçar no verti :( ainda bem que o bruno me trouxe pra casa, porque ALOKA, ia morrer no vila s"||||"22025368226"|https://twitter.com/alojozinha/status/22025368226
nicogaliano|2010-08-21 02:43|0|0|"no pude verti ni un ratito cielo y a la noche no me junte con ellos, todo mal :("||||"21707728222"|https://twitter.com/nicogaliano/status/21707728222
Nelh_pastel|2010-05-27 19:13|0|0|"@kailepringols Kaletoooooooo :( ya ni pude verti compaa pero sabes que te deseo lo mejor, donde quiera que estes no te puede ir mal ! te km!"||@kailepringols||"14847743911"|https://twitter.com/Nelh_pastel/status/14847743911
Reiseforen|2010-01-26 11:40|0|0|"Inlandsflüge für Indonesien buchen... ein Hürdenlauf (Indonesien): Hallo Patara, hab mich oben "wieder mal " verti ... http://bit.ly/4oSR4I"||||"8230784730"|https://twitter.com/Reiseforen/status/8230784730
thyagogc|2010-01-21 20:52|0|0|"@karlas Verti uma lágrima! Vou passar mal no cinema."||@karlas||"8039227941"|https://twitter.com/thyagogc/status/8039227941
macpunk|2009-12-15 15:24|0|0|"Choqué con una puerta y me vertí el café encima! Qué más me espera hoy? Menos mal q no estaba tan caliente, pero ando de blanco :-((("||||"6697149047"|https://twitter.com/macpunk/status/6697149047
Joelzm|2009-10-22 17:35|0|0|"Vertí un tampico en un plato lleno de zucaritas. No sabe mal ."||||"5071854271"|https://twitter.com/Joelzm/status/5071854271
tobiasfox|2009-05-27 09:10|0|0|"@jkleske Das ist ja mal ne hammerharte Verti -Couch am Kopfstück des Bettes ;)"||@jkleske||"1933518250"|https://twitter.com/tobiasfox/status/1933518250
